,Query,Lang&Locale,Image_List,ImgSim_Intra,ImgSim_Cross
21,Nurse,Hindi-South Asia,"['Faces/Nurse/Hindi\\nur_hi_1.jpg', 'Faces/Nurse/Hindi\\nur_hi_10.jpg', 'Faces/Nurse/Hindi\\nur_hi_11.jpg', 'Faces/Nurse/Hindi\\nur_hi_12.jpg', 'Faces/Nurse/Hindi\\nur_hi_13.jpg', 'Faces/Nurse/Hindi\\nur_hi_14.jpg', 'Faces/Nurse/Hindi\\nur_hi_15.jpg', 'Faces/Nurse/Hindi\\nur_hi_16.jpg', 'Faces/Nurse/Hindi\\nur_hi_17.jpg', 'Faces/Nurse/Hindi\\nur_hi_18.jpg', 'Faces/Nurse/Hindi\\nur_hi_19.jpg', 'Faces/Nurse/Hindi\\nur_hi_2.jpg', 'Faces/Nurse/Hindi\\nur_hi_20.jpg', 'Faces/Nurse/Hindi\\nur_hi_3.jpg', 'Faces/Nurse/Hindi\\nur_hi_4.jpg', 'Faces/Nurse/Hindi\\nur_hi_5.jpg', 'Faces/Nurse/Hindi\\nur_hi_6.jpg', 'Faces/Nurse/Hindi\\nur_hi_7.jpg', 'Faces/Nurse/Hindi\\nur_hi_8.jpg', 'Faces/Nurse/Hindi\\nur_hi_9.jpg']",0.9845347243741056,0.9899515680224868
22,Nurse,Indonesian-SE Asia,"['Faces/Nurse/Indonesian\\nur_id_10.jpg', 'Faces/Nurse/Indonesian\\nur_id_11.jpg', 'Faces/Nurse/Indonesian\\nur_id_12.jpg', 'Faces/Nurse/Indonesian\\nur_id_13.jpg', 'Faces/Nurse/Indonesian\\nur_id_14.jpg', 'Faces/Nurse/Indonesian\\nur_id_15.jpg', 'Faces/Nurse/Indonesian\\nur_id_16.jpg', 'Faces/Nurse/Indonesian\\nur_id_17.jpg', 'Faces/Nurse/Indonesian\\nur_id_20.jpg', 'Faces/Nurse/Indonesian\\nur_id_22.jpg', 'Faces/Nurse/Indonesian\\nur_id_23.jpg', 'Faces/Nurse/Indonesian\\nur_id_25.jpg', 'Faces/Nurse/Indonesian\\nur_id_29.jpg', 'Faces/Nurse/Indonesian\\nur_id_30.jpg', 'Faces/Nurse/Indonesian\\nur_id_31.jpg', 'Faces/Nurse/Indonesian\\nur_id_32.jpg', 'Faces/Nurse/Indonesian\\nur_id_4.jpg', 'Faces/Nurse/Indonesian\\nur_id_5.jpg', 'Faces/Nurse/Indonesian\\nur_id_6.jpg', 'Faces/Nurse/Indonesian\\nur_id_7.jpg']",0.9759139642934316,0.9899515680224868
23,Nurse,Mandarin-East Asia,"['Faces/Nurse/Mandarin\\nur_mnd_1.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_10.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_11.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_12.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_13.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_14.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_15.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_16.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_17.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_18.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_19.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_2.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_20.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_3.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_4.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_5.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_6.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_7.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_8.jpg', 'Faces/Nurse/Mandarin\\nur_mnd_9.jpg']",0.9890403580661912,0.9899515680224868
24,Nurse,Russian-East Europe,"['Faces/Nurse/Russian\\nur_ru_1.jpg', 'Faces/Nurse/Russian\\nur_ru_10.jpg', 'Faces/Nurse/Russian\\nur_ru_11.jpg', 'Faces/Nurse/Russian\\nur_ru_12.jpg', 'Faces/Nurse/Russian\\nur_ru_13.jpg', 'Faces/Nurse/Russian\\nur_ru_14.jpg', 'Faces/Nurse/Russian\\nur_ru_15.jpg', 'Faces/Nurse/Russian\\nur_ru_16.jpg', 'Faces/Nurse/Russian\\nur_ru_17.jpg', 'Faces/Nurse/Russian\\nur_ru_18.jpg', 'Faces/Nurse/Russian\\nur_ru_19.jpg', 'Faces/Nurse/Russian\\nur_ru_2.jpg', 'Faces/Nurse/Russian\\nur_ru_20.jpg', 'Faces/Nurse/Russian\\nur_ru_3.jpg', 'Faces/Nurse/Russian\\nur_ru_4.jpg', 'Faces/Nurse/Russian\\nur_ru_5.jpg', 'Faces/Nurse/Russian\\nur_ru_6.jpg', 'Faces/Nurse/Russian\\nur_ru_7.jpg', 'Faces/Nurse/Russian\\nur_ru_8.jpg', 'Faces/Nurse/Russian\\nur_ru_9.jpg']",0.9979791391028188,0.9899515680224868
25,Nurse,Spanish-Latin America,"['Faces/Nurse/Spanish\\nur_es_1.jpg', 'Faces/Nurse/Spanish\\nur_es_10.jpg', 'Faces/Nurse/Spanish\\nur_es_11.jpg', 'Faces/Nurse/Spanish\\nur_es_12.jpg', 'Faces/Nurse/Spanish\\nur_es_13.jpg', 'Faces/Nurse/Spanish\\nur_es_14.jpg', 'Faces/Nurse/Spanish\\nur_es_15.jpg', 'Faces/Nurse/Spanish\\nur_es_16.jpg', 'Faces/Nurse/Spanish\\nur_es_17.jpg', 'Faces/Nurse/Spanish\\nur_es_18.jpg', 'Faces/Nurse/Spanish\\nur_es_19.jpg', 'Faces/Nurse/Spanish\\nur_es_2.jpg', 'Faces/Nurse/Spanish\\nur_es_20.jpg', 'Faces/Nurse/Spanish\\nur_es_3.jpg', 'Faces/Nurse/Spanish\\nur_es_4.jpg', 'Faces/Nurse/Spanish\\nur_es_5.jpg', 'Faces/Nurse/Spanish\\nur_es_6.jpg', 'Faces/Nurse/Spanish\\nur_es_7.jpg', 'Faces/Nurse/Spanish\\nur_es_8.jpg', 'Faces/Nurse/Spanish\\nur_es_9.jpg']",1.0005866450061531,0.9899515680224868
26,Nurse,Swahili-Sub Saharan Africa,"['Faces/Nurse/Swahili\\nur_sw_1.jpg', 'Faces/Nurse/Swahili\\nur_sw_10.jpg', 'Faces/Nurse/Swahili\\nur_sw_11.jpg', 'Faces/Nurse/Swahili\\nur_sw_12.jpg', 'Faces/Nurse/Swahili\\nur_sw_13.jpg', 'Faces/Nurse/Swahili\\nur_sw_14.jpg', 'Faces/Nurse/Swahili\\nur_sw_15.jpg', 'Faces/Nurse/Swahili\\nur_sw_16.jpg', 'Faces/Nurse/Swahili\\nur_sw_17.jpg', 'Faces/Nurse/Swahili\\nur_sw_18.jpg', 'Faces/Nurse/Swahili\\nur_sw_19.jpg', 'Faces/Nurse/Swahili\\nur_sw_2.jpg', 'Faces/Nurse/Swahili\\nur_sw_20.jpg', 'Faces/Nurse/Swahili\\nur_sw_3.jpg', 'Faces/Nurse/Swahili\\nur_sw_4.jpg', 'Faces/Nurse/Swahili\\nur_sw_5.jpg', 'Faces/Nurse/Swahili\\nur_sw_6.jpg', 'Faces/Nurse/Swahili\\nur_sw_7.jpg', 'Faces/Nurse/Swahili\\nur_sw_8.jpg', 'Faces/Nurse/Swahili\\nur_sw_9.jpg']",0.9585324024579391,0.9899515680224868
27,Politician,Arabic-West Asia & North Africa,"['Faces/Politician/Arabic\\pol_ar_1.jpg', 'Faces/Politician/Arabic\\pol_ar_10.jpg', 'Faces/Politician/Arabic\\pol_ar_11.jpg', 'Faces/Politician/Arabic\\pol_ar_12.jpg', 'Faces/Politician/Arabic\\pol_ar_13.jpg', 'Faces/Politician/Arabic\\pol_ar_14.jpg', 'Faces/Politician/Arabic\\pol_ar_15.jpg', 'Faces/Politician/Arabic\\pol_ar_16.jpg', 'Faces/Politician/Arabic\\pol_ar_17.jpg', 'Faces/Politician/Arabic\\pol_ar_18.jpg', 'Faces/Politician/Arabic\\pol_ar_19.jpg', 'Faces/Politician/Arabic\\pol_ar_2.jpg', 'Faces/Politician/Arabic\\pol_ar_20.jpg', 'Faces/Politician/Arabic\\pol_ar_3.jpg', 'Faces/Politician/Arabic\\pol_ar_4.jpg', 'Faces/Politician/Arabic\\pol_ar_5.jpg', 'Faces/Politician/Arabic\\pol_ar_6.jpg', 'Faces/Politician/Arabic\\pol_ar_7.jpg', 'Faces/Politician/Arabic\\pol_ar_8.jpg', 'Faces/Politician/Arabic\\pol_ar_9.jpg']",0.977347923730696,0.9836371775018122
28,Politician,English-North America,"['Faces/Politician/English_NA\\pol_engna_1.jpg', 'Faces/Politician/English_NA\\pol_engna_10.jpg', 'Faces/Politician/English_NA\\pol_engna_11.jpg', 'Faces/Politician/English_NA\\pol_engna_12.jpg', 'Faces/Politician/English_NA\\pol_engna_13.jpg', 'Faces/Politician/English_NA\\pol_engna_14.jpg', 'Faces/Politician/English_NA\\pol_engna_15.jpg', 'Faces/Politician/English_NA\\pol_engna_16.jpg', 'Faces/Politician/English_NA\\pol_engna_17.jpg', 'Faces/Politician/English_NA\\pol_engna_18.jpg', 'Faces/Politician/English_NA\\pol_engna_19.jpg', 'Faces/Politician/English_NA\\pol_engna_2.jpg', 'Faces/Politician/English_NA\\pol_engna_20.jpg', 'Faces/Politician/English_NA\\pol_engna_3.jpg', 'Faces/Politician/English_NA\\pol_engna_4.jpg', 'Faces/Politician/English_NA\\pol_engna_5.jpg', 'Faces/Politician/English_NA\\pol_engna_6.jpg', 'Faces/Politician/English_NA\\pol_engna_7.jpg', 'Faces/Politician/English_NA\\pol_engna_8.jpg', 'Faces/Politician/English_NA\\pol_engna_9.jpg']",0.995926695769518,0.9836371775018122
29,Politician,English-West Europe,"['Faces/Politician/English_WE\\pol_engwe_1.jpg', 'Faces/Politician/English_WE\\pol_engwe_10.jpg', 'Faces/Politician/English_WE\\pol_engwe_11.jpg', 'Faces/Politician/English_WE\\pol_engwe_12.jpg', 'Faces/Politician/English_WE\\pol_engwe_13.jpg', 'Faces/Politician/English_WE\\pol_engwe_14.jpg', 'Faces/Politician/English_WE\\pol_engwe_15.jpg', 'Faces/Politician/English_WE\\pol_engwe_16.jpg', 'Faces/Politician/English_WE\\pol_engwe_17.jpg', 'Faces/Politician/English_WE\\pol_engwe_18.jpg', 'Faces/Politician/English_WE\\pol_engwe_19.jpg', 'Faces/Politician/English_WE\\pol_engwe_2.jpg', 'Faces/Politician/English_WE\\pol_engwe_20.jpg', 'Faces/Politician/English_WE\\pol_engwe_3.jpg', 'Faces/Politician/English_WE\\pol_engwe_4.jpg', 'Faces/Politician/English_WE\\pol_engwe_5.jpg', 'Faces/Politician/English_WE\\pol_engwe_6.jpg', 'Faces/Politician/English_WE\\pol_engwe_7.jpg', 'Faces/Politician/English_WE\\pol_engwe_8.jpg', 'Faces/Politician/English_WE\\pol_engwe_9.jpg']",0.9793578969106372,0.9836371775018122
30,Politician,Hindi-South Asia,"['Faces/Politician/Hindi\\pol_hi_20 (1).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (10).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (11).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (12).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (13).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (14).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (15).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (16).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (17).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (18).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (19).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (2).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (20).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (3).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (4).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (5).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (6).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (7).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (8).jpg', 'Faces/Politician/Hindi\\pol_hi_20 (9).jpg']",0.9799147882034672,0.9836371775018122
31,Politician,Indonesian-SE Asia,"['Faces/Politician/Indonesian\\pol_id_1.jpg', 'Faces/Politician/Indonesian\\pol_id_10.jpg', 'Faces/Politician/Indonesian\\pol_id_11.jpg', 'Faces/Politician/Indonesian\\pol_id_12.jpg', 'Faces/Politician/Indonesian\\pol_id_13.jpg', 'Faces/Politician/Indonesian\\pol_id_14.jpg', 'Faces/Politician/Indonesian\\pol_id_15.jpg', 'Faces/Politician/Indonesian\\pol_id_16.jpg', 'Faces/Politician/Indonesian\\pol_id_17.jpg', 'Faces/Politician/Indonesian\\pol_id_18.jpg', 'Faces/Politician/Indonesian\\pol_id_19.jpg', 'Faces/Politician/Indonesian\\pol_id_2.jpg', 'Faces/Politician/Indonesian\\pol_id_20.jpg', 'Faces/Politician/Indonesian\\pol_id_3.jpg', 'Faces/Politician/Indonesian\\pol_id_4.jpg', 'Faces/Politician/Indonesian\\pol_id_5.jpg', 'Faces/Politician/Indonesian\\pol_id_6.jpg', 'Faces/Politician/Indonesian\\pol_id_7.jpg', 'Faces/Politician/Indonesian\\pol_id_8.jpg', 'Faces/Politician/Indonesian\\pol_id_9.jpg']",0.9723069903704241,0.9836371775018122
32,Politician,Mandarin-East Asia,"['Faces/Politician/Mandarin\\pol_mnd_1.jpg', 'Faces/Politician/Mandarin\\pol_mnd_10.jpg', 'Faces/Politician/Mandarin\\pol_mnd_11.jpg', 'Faces/Politician/Mandarin\\pol_mnd_12.jpg', 'Faces/Politician/Mandarin\\pol_mnd_13.jpg', 'Faces/Politician/Mandarin\\pol_mnd_14.jpg', 'Faces/Politician/Mandarin\\pol_mnd_15.jpg', 'Faces/Politician/Mandarin\\pol_mnd_16.jpg', 'Faces/Politician/Mandarin\\pol_mnd_17.jpg', 'Faces/Politician/Mandarin\\pol_mnd_18.jpg', 'Faces/Politician/Mandarin\\pol_mnd_19.jpg', 'Faces/Politician/Mandarin\\pol_mnd_2.jpg', 'Faces/Politician/Mandarin\\pol_mnd_20.jpg', 'Faces/Politician/Mandarin\\pol_mnd_3.jpg', 'Faces/Politician/Mandarin\\pol_mnd_4.jpg', 'Faces/Politician/Mandarin\\pol_mnd_5.jpg', 'Faces/Politician/Mandarin\\pol_mnd_6.jpg', 'Faces/Politician/Mandarin\\pol_mnd_7.jpg', 'Faces/Politician/Mandarin\\pol_mnd_8.jpg', 'Faces/Politician/Mandarin\\pol_mnd_9.jpg']",0.976250622520456,0.9836371775018122
33,Politician,Russian-East Europe,"['Faces/Politician/Russian\\pol_ru_1.jpg', 'Faces/Politician/Russian\\pol_ru_10.jpg', 'Faces/Politician/Russian\\pol_ru_11.jpg', 'Faces/Politician/Russian\\pol_ru_12.jpg', 'Faces/Politician/Russian\\pol_ru_13.jpg', 'Faces/Politician/Russian\\pol_ru_14.jpg', 'Faces/Politician/Russian\\pol_ru_15.jpg', 'Faces/Politician/Russian\\pol_ru_16.jpg', 'Faces/Politician/Russian\\pol_ru_17.jpg', 'Faces/Politician/Russian\\pol_ru_18.jpg', 'Faces/Politician/Russian\\pol_ru_19.jpg', 'Faces/Politician/Russian\\pol_ru_2.jpg', 'Faces/Politician/Russian\\pol_ru_20.jpg', 'Faces/Politician/Russian\\pol_ru_3.jpg', 'Faces/Politician/Russian\\pol_ru_4.jpg', 'Faces/Politician/Russian\\pol_ru_5.jpg', 'Faces/Politician/Russian\\pol_ru_6.jpg', 'Faces/Politician/Russian\\pol_ru_7.jpg', 'Faces/Politician/Russian\\pol_ru_8.jpg', 'Faces/Politician/Russian\\pol_ru_9.jpg']",0.9383498374374252,0.9836371775018122
34,Politician,Spanish-Latin America,"['Faces/Politician/Spanish\\pol_es_1.jpg', 'Faces/Politician/Spanish\\pol_es_10.jpg', 'Faces/Politician/Spanish\\pol_es_11.jpg', 'Faces/Politician/Spanish\\pol_es_12.jpg', 'Faces/Politician/Spanish\\pol_es_13.jpg', 'Faces/Politician/Spanish\\pol_es_14.jpg', 'Faces/Politician/Spanish\\pol_es_15.jpg', 'Faces/Politician/Spanish\\pol_es_16.jpg', 'Faces/Politician/Spanish\\pol_es_17.jpg', 'Faces/Politician/Spanish\\pol_es_18.jpg', 'Faces/Politician/Spanish\\pol_es_19.jpg', 'Faces/Politician/Spanish\\pol_es_2.jpg', 'Faces/Politician/Spanish\\pol_es_20.jpg', 'Faces/Politician/Spanish\\pol_es_3.jpg', 'Faces/Politician/Spanish\\pol_es_4.jpg', 'Faces/Politician/Spanish\\pol_es_5.jpg', 'Faces/Politician/Spanish\\pol_es_6.jpg', 'Faces/Politician/Spanish\\pol_es_7.jpg', 'Faces/Politician/Spanish\\pol_es_8.jpg', 'Faces/Politician/Spanish\\pol_es_9.jpg']",0.9884515833912272,0.9836371775018122
35,Politician,Swahili-Sub Saharan Africa,"['Faces/Politician/Swahili\\pol_sw_1.jpg', 'Faces/Politician/Swahili\\pol_sw_10.jpg', 'Faces/Politician/Swahili\\pol_sw_11.jpg', 'Faces/Politician/Swahili\\pol_sw_12.jpg', 'Faces/Politician/Swahili\\pol_sw_13.jpg', 'Faces/Politician/Swahili\\pol_sw_14.jpg', 'Faces/Politician/Swahili\\pol_sw_15.jpg', 'Faces/Politician/Swahili\\pol_sw_16.jpg', 'Faces/Politician/Swahili\\pol_sw_17.jpg', 'Faces/Politician/Swahili\\pol_sw_18.jpg', 'Faces/Politician/Swahili\\pol_sw_19.jpg', 'Faces/Politician/Swahili\\pol_sw_2.jpg', 'Faces/Politician/Swahili\\pol_sw_20.jpg', 'Faces/Politician/Swahili\\pol_sw_3.jpg', 'Faces/Politician/Swahili\\pol_sw_4.jpg', 'Faces/Politician/Swahili\\pol_sw_5.jpg', 'Faces/Politician/Swahili\\pol_sw_6.jpg', 'Faces/Politician/Swahili\\pol_sw_7.jpg', 'Faces/Politician/Swahili\\pol_sw_8.jpg', 'Faces/Politician/Swahili\\pol_sw_9.jpg']",0.943626106773828,0.9836371775018122
36,School Teacher,Arabic-West Asia & North Africa,"['Faces/School Teacher/Arabic\\st_ar_1.jpg', 'Faces/School Teacher/Arabic\\st_ar_10.jpg', 'Faces/School Teacher/Arabic\\st_ar_11.jpg', 'Faces/School Teacher/Arabic\\st_ar_12.jpg', 'Faces/School Teacher/Arabic\\st_ar_13.jpg', 'Faces/School Teacher/Arabic\\st_ar_14.jpg', 'Faces/School Teacher/Arabic\\st_ar_15.jpg', 'Faces/School Teacher/Arabic\\st_ar_16.jpg', 'Faces/School Teacher/Arabic\\st_ar_17.jpg', 'Faces/School Teacher/Arabic\\st_ar_18.jpg', 'Faces/School Teacher/Arabic\\st_ar_19.jpg', 'Faces/School Teacher/Arabic\\st_ar_2.jpg', 'Faces/School Teacher/Arabic\\st_ar_20.jpg', 'Faces/School Teacher/Arabic\\st_ar_3.jpg', 'Faces/School Teacher/Arabic\\st_ar_4.jpg', 'Faces/School Teacher/Arabic\\st_ar_5.jpg', 'Faces/School Teacher/Arabic\\st_ar_6.jpg', 'Faces/School Teacher/Arabic\\st_ar_7.jpg', 'Faces/School Teacher/Arabic\\st_ar_8.jpg', 'Faces/School Teacher/Arabic\\st_ar_9.jpg']",1.014297928210152,0.9904028008362042
37,School Teacher,English-North America,"['Faces/School Teacher/English_NA\\st_engna_1.jpg', 'Faces/School Teacher/English_NA\\st_engna_10.jpg', 'Faces/School Teacher/English_NA\\st_engna_11.jpg', 'Faces/School Teacher/English_NA\\st_engna_12.jpg', 'Faces/School Teacher/English_NA\\st_engna_13.jpg', 'Faces/School Teacher/English_NA\\st_engna_14.jpg', 'Faces/School Teacher/English_NA\\st_engna_15.jpg', 'Faces/School Teacher/English_NA\\st_engna_16.jpg', 'Faces/School Teacher/English_NA\\st_engna_17.jpg', 'Faces/School Teacher/English_NA\\st_engna_18.jpg', 'Faces/School Teacher/English_NA\\st_engna_19.jpg', 'Faces/School Teacher/English_NA\\st_engna_2.jpg', 'Faces/School Teacher/English_NA\\st_engna_20.jpg', 'Faces/School Teacher/English_NA\\st_engna_3.jpg', 'Faces/School Teacher/English_NA\\st_engna_4.jpg', 'Faces/School Teacher/English_NA\\st_engna_5.jpg', 'Faces/School Teacher/English_NA\\st_engna_6.jpg', 'Faces/School Teacher/English_NA\\st_engna_7.jpg', 'Faces/School Teacher/English_NA\\st_engna_8.jpg', 'Faces/School Teacher/English_NA\\st_engna_9.jpg']",0.997715176819934,0.9904028008362042
38,School Teacher,English-West Europe,"['Faces/School Teacher/English_WE\\st_engwe_1.jpg', 'Faces/School Teacher/English_WE\\st_engwe_10.jpg', 'Faces/School Teacher/English_WE\\st_engwe_11.jpg', 'Faces/School Teacher/English_WE\\st_engwe_12.jpg', 'Faces/School Teacher/English_WE\\st_engwe_13.jpg', 'Faces/School Teacher/English_WE\\st_engwe_14.jpg', 'Faces/School Teacher/English_WE\\st_engwe_15.jpg', 'Faces/School Teacher/English_WE\\st_engwe_16.jpg', 'Faces/School Teacher/English_WE\\st_engwe_17.jpg', 'Faces/School Teacher/English_WE\\st_engwe_18.jpg', 'Faces/School Teacher/English_WE\\st_engwe_19.jpg', 'Faces/School Teacher/English_WE\\st_engwe_2.jpg', 'Faces/School Teacher/English_WE\\st_engwe_20.jpg', 'Faces/School Teacher/English_WE\\st_engwe_3.jpg', 'Faces/School Teacher/English_WE\\st_engwe_4.jpg', 'Faces/School Teacher/English_WE\\st_engwe_5.jpg', 'Faces/School Teacher/English_WE\\st_engwe_6.jpg', 'Faces/School Teacher/English_WE\\st_engwe_7.jpg', 'Faces/School Teacher/English_WE\\st_engwe_8.jpg', 'Faces/School Teacher/English_WE\\st_engwe_9.jpg']",0.9401423709568152,0.9904028008362042
39,School Teacher,Hindi-South Asia,"['Faces/School Teacher/Hindi\\st_hi_1.jpg', 'Faces/School Teacher/Hindi\\st_hi_10.jpg', 'Faces/School Teacher/Hindi\\st_hi_11.jpg', 'Faces/School Teacher/Hindi\\st_hi_12.jpg', 'Faces/School Teacher/Hindi\\st_hi_13.jpg', 'Faces/School Teacher/Hindi\\st_hi_14.jpg', 'Faces/School Teacher/Hindi\\st_hi_15.jpg', 'Faces/School Teacher/Hindi\\st_hi_16.jpg', 'Faces/School Teacher/Hindi\\st_hi_17.jpg', 'Faces/School Teacher/Hindi\\st_hi_18.jpg', 'Faces/School Teacher/Hindi\\st_hi_19.jpg', 'Faces/School Teacher/Hindi\\st_hi_2.jpg', 'Faces/School Teacher/Hindi\\st_hi_20.jpg', 'Faces/School Teacher/Hindi\\st_hi_3.jpg', 'Faces/School Teacher/Hindi\\st_hi_4.jpg', 'Faces/School Teacher/Hindi\\st_hi_5.jpg', 'Faces/School Teacher/Hindi\\st_hi_6.jpg', 'Faces/School Teacher/Hindi\\st_hi_7.jpg', 'Faces/School Teacher/Hindi\\st_hi_8.jpg', 'Faces/School Teacher/Hindi\\st_hi_9.jpg']",1.0000465679371509,0.9904028008362042
40,School Teacher,Indonesian-SE Asia,"['Faces/School Teacher/Indonesian\\st_id_1.jpg', 'Faces/School Teacher/Indonesian\\st_id_10.jpg', 'Faces/School Teacher/Indonesian\\st_id_11.jpg', 'Faces/School Teacher/Indonesian\\st_id_12.jpg', 'Faces/School Teacher/Indonesian\\st_id_13.jpg', 'Faces/School Teacher/Indonesian\\st_id_14.jpg', 'Faces/School Teacher/Indonesian\\st_id_15.jpg', 'Faces/School Teacher/Indonesian\\st_id_16.jpg', 'Faces/School Teacher/Indonesian\\st_id_17.jpg', 'Faces/School Teacher/Indonesian\\st_id_18.jpg', 'Faces/School Teacher/Indonesian\\st_id_19.jpg', 'Faces/School Teacher/Indonesian\\st_id_2.jpg', 'Faces/School Teacher/Indonesian\\st_id_20.jpg', 'Faces/School Teacher/Indonesian\\st_id_3.jpg', 'Faces/School Teacher/Indonesian\\st_id_4.jpg', 'Faces/School Teacher/Indonesian\\st_id_5.jpg', 'Faces/School Teacher/Indonesian\\st_id_6.jpg', 'Faces/School Teacher/Indonesian\\st_id_7.jpg', 'Faces/School Teacher/Indonesian\\st_id_8.jpg', 'Faces/School Teacher/Indonesian\\st_id_9.jpg']",0.9859914340458712,0.9904028008362042
41,School Teacher,Mandarin-East Asia,"['Faces/School Teacher/Mandarin\\st_mnd_1.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_10.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_11.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_12.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_13.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_14.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_15.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_16.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_17.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_18.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_19.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_2.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_20.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_3.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_4.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_5.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_6.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_7.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_8.jpg', 'Faces/School Teacher/Mandarin\\st_mnd_9.jpg']",1.0086203564522105,0.9904028008362042
42,School Teacher,Russian-East Europe,"['Faces/School Teacher/Russian\\st_ru_1.jpg', 'Faces/School Teacher/Russian\\st_ru_10.jpg', 'Faces/School Teacher/Russian\\st_ru_11.jpg', 'Faces/School Teacher/Russian\\st_ru_12.jpg', 'Faces/School Teacher/Russian\\st_ru_13.jpg', 'Faces/School Teacher/Russian\\st_ru_14.jpg', 'Faces/School Teacher/Russian\\st_ru_15.jpg', 'Faces/School Teacher/Russian\\st_ru_16.jpg', 'Faces/School Teacher/Russian\\st_ru_17.jpg', 'Faces/School Teacher/Russian\\st_ru_18.jpg', 'Faces/School Teacher/Russian\\st_ru_19.jpg', 'Faces/School Teacher/Russian\\st_ru_2.jpg', 'Faces/School Teacher/Russian\\st_ru_20.jpg', 'Faces/School Teacher/Russian\\st_ru_3.jpg', 'Faces/School Teacher/Russian\\st_ru_4.jpg', 'Faces/School Teacher/Russian\\st_ru_5.jpg', 'Faces/School Teacher/Russian\\st_ru_6.jpg', 'Faces/School Teacher/Russian\\st_ru_7.jpg', 'Faces/School Teacher/Russian\\st_ru_8.jpg', 'Faces/School Teacher/Russian\\st_ru_9.jpg']",0.9761691592884936,0.9904028008362042
